comment_id,author,text,published_at,like_count,cleaned_text,original_length,cleaned_length,word_count
UgyeBFdgRR-RqHv5DTZ4AaABAg,@kacamobaja1709,"Berkali-kali nyalon presiden. Gagal nyalon lagi. Gagal nyalon lagi akhirnya duduk juga jadi presiden.  Dulu pernah terfikir apa sih alasan bapak satu ini ngotot jadi presiden.. Eh sekali duduk jadi presiden baru 150 hari masa kerjanya. Malah gini hasilnya😅😅😅😅. Kirain gg
Kacau",2025-04-23T15:11:12Z,0,berkali kali nyalon presiden gagal nyalon gagal nyalon duduk presiden terfikir sih alasan ngotot presiden duduk presiden kerjanya gini hasilnya kirain kacau,276,156,22
Ugz2mKd894R5P5juGDV4AaABAg,@MuhammadDucha-mj9ph,"Dari dulu cara pidato prabowo ya kayak gitu,gabuk tak ada isinya.omon omon omon,panjang lebar,tapi hanya cerita tanpa fakta.inikan cuma laporan pembisik pembisiknya.belum tentu dia turun ke lapangan.",2025-04-23T14:54:36Z,0,pidato prabowo kayak gitu gabuk isinya omon omon omon lebar cerita fakta inikan laporan pembisik pembisiknya turun lapangan,199,123,18
UgyhPsCMYaKfzLbZsER4AaABAg,@santaisejenakbos,"saya yakin para jurnalis ingin sekali mengutarakan yang sebenar benarnya dan mengeluarkan unek"" masyarakat namun beliau"" hanya mampu berucap istigfar dalam hati",2025-04-23T14:54:30Z,0,jurnalis mengutarakan sebenar benarnya mengeluarkan unek masyarakat beliau berucap istigfar hati,160,96,11
UgwJmSL-7dfj2a0ucJZ4AaABAg,@mast7506,Saya lebih prihatin dengan para jurnalis yang harus hadir secara langsung. Setidaknya kami para penonton dari youtube masih bisa diselingi dengan iklan.,2025-04-23T13:54:05Z,1,prihatin jurnalis hadir langsung penonton youtube diselingi iklan,152,65,8
Ugx3cfmStdW_mzqoo8N4AaABAg,@Muchtardaulay-l2p,Mantap,2025-04-23T13:34:36Z,1,mantap,6,6,1
UgzWcKEShqwITX9N6O14AaABAg,@Thedangduters,Briliant waow...luar biasa kalian 58% yg sudah memilih.,2025-04-23T13:09:14Z,3,briliant waow memilih,55,21,3
UgwM9cVHQxXBY9Ez0Ht4AaABAg,@trimulyani8299,Redaksi tempo gak diundang ?,2025-04-23T12:57:35Z,1,redaksi tempo gak diundang,28,26,4
UgzcQfC09QEjg620xCZ4AaABAg,@EvryDust_1,Dahlah,2025-04-23T12:55:40Z,1,dahlah,6,6,1
UgwQtaIWITUXYSbbFgl4AaABAg,@overlord_id2562,semakin hancur negara ini 😭😭😭,2025-04-23T11:34:51Z,1,hancur negara,29,13,2
UgwD9zZOmjpoQFv-6_x4AaABAg,@OksaReza-iw8ib,Bicara sedikit sebut Jokowi memang nya itu dewa.,2025-04-23T10:36:03Z,0,bicara jokowi nya dewa,48,22,4
UgzBPd2q2HxIRVy3aUd4AaABAg,@punciy,"Videonya cocok untuk merayakan April Fools, applause untuk narasumber👏🏻",2025-04-23T09:38:35Z,0,videonya cocok merayakan april fools applause narasumber,71,56,7
Ugx2AT5upgXVjvxD3e14AaABAg,@gurita44-ru9bu,"Gue sih udh di posisi  ahh yg penting msh bisa mkn, kemajuan infrastruktur yg dirintis pa jokowi dinikmati bnyk org. Lu mau se ideal opo sih selama korupsi masih ada dan koruptor  ngga dihukum mati ya susah. Mau kayak cina udah siap blum kebebasan berpolitik dihilangkan. Sekarang era pa prabowo yo wis kita kasih aja kesempatan. Ngga ada yg ideal, even sekelas amerika aja milih donald trump, yg bagi sebagian rakyatnya aneh.",2025-04-23T08:25:18Z,0,gue sih udh posisi ahh msh mkn kemajuan infrastruktur dirintis jokowi dinikmati bnyk org ideal opo sih korupsi koruptor ngga dihukum mati susah kayak cina udah blum kebebasan berpolitik dihilangkan era prabowo wis kasih aja kesempatan ngga ideal even sekelas amerika aja milih donald trump rakyatnya aneh,426,304,47
Ugw8Bo2T31bWD7JIdIF4AaABAg,@Kyotaka-94,Omongan fufufafa relate gk si😹,2025-04-23T08:16:10Z,1,omongan fufufafa relate,30,23,3
UgytaB6H2veAGNSbxVN4AaABAg,@andreasbudiputra,iya kan??? iya kan??? iya kan??? iya kan??? iya kan??? iya kan????,2025-04-23T07:30:31Z,2,iya iya iya iya iya iya,66,23,6
UgyyzH5Wz2kSLmucqhR4AaABAg,@wayansengen9869,Kenapa pemerintah bisa kalah apakah kemanpuan hakim pemetah lebih rendah kebanding hakim lawan apakah kalah menang dapet duit,2025-04-23T07:24:37Z,0,pemerintah kalah kemanpuan hakim pemetah rendah kebanding hakim lawan kalah menang dapet duit,125,93,13
UgxdVswE0BDa7fcyx5R4AaABAg,@farel6406,kok nangis sih pak? kenapa?,2025-04-23T04:19:43Z,1,nangis sih,27,10,2
Ugw7K5v_79TmQjyueOJ4AaABAg,@farel6406,"presiden gak ngerti soal semua masalah negeri ini, ngertinya soal militer doang asuu",2025-04-23T03:41:09Z,2,presiden gak ngerti negeri ngertinya militer doang asuu,84,55,8
Ugx5Wwew9NX14pws91Z4AaABAg,@franpermana,Mantap Pk Presiden,2025-04-22T22:17:43Z,2,mantap presiden,18,15,2
UgxMxtL__H64pD0UJ994AaABAg,@RahMat-fq3ue,Kabur aja dulu😂😂😂,2025-04-22T21:50:19Z,1,kabur aja,17,9,2
UgxRslYECFJXVzxtqqJ4AaABAg,@JackyBondan,Hukum mati koropsi pk..rakyat stuju....,2025-04-22T21:18:57Z,1,hukum mati koropsi rakyat stuju,39,31,5
UgyrDbaZVTLgfa45lfp4AaABAg,@NiaYusniati06,jawaban yg tak sesuai dengan ekpetasi😂,2025-04-22T20:43:42Z,1,sesuai ekpetasi,38,15,2
UgwbRJb_uWB3H9A9H6x4AaABAg,@NOBODYMAN245,"Kasihan mentrinya d telepon jam12 malam🤣🤣
Rakyat jam 12 malem masih ada yg cari nafkah,biar anak istri bisa makan ga kasian pak?",2025-04-22T19:18:42Z,2,kasihan mentrinya telepon jam malam rakyat jam malem cari nafkah biar anak istri makan kasian,128,93,15
Ugzsw-qF80dMFvnU90R4AaABAg,@NOBODYMAN245,Rigen ngobrol sama indra firmawan lebih berisi🤣,2025-04-22T18:46:42Z,1,rigen ngobrol indra firmawan berisi,47,35,5
UgyYGVUYzSQnepYsD9R4AaABAg,@NOBODYMAN245,Sabarrrrr😢,2025-04-22T18:37:28Z,0,sabarrrrr,10,9,1
Ugyg5t7rFdGNJO_gTm94AaABAg,@benedictusaditya5506,Ngalor ngidul 🥱😴,2025-04-22T16:28:03Z,2,ngalor ngidul,16,13,2
Ugy3xvvicta2IxAXqPJ4AaABAg,@olimgorillaz9141,MACAN OMPONG!!!  Wkwkwkw,2025-04-22T16:06:36Z,0,macan ompong wkwkwkw,24,20,3
UgxHSkLqLcmAdBMgzBF4AaABAg,@defristrevin3733,"Damn , presiden menanggung kesalahan anggota dia menjadi kesalahan dia.
That's amazing and wise",2025-04-22T15:23:14Z,0,damn presiden menanggung kesalahan anggota kesalahan that amazing and wise,95,74,10
Ugw4jgekfmQTI2nbpYt4AaABAg,@wahyutrimoko4144,"Semoga pak Prabowo selalu diberikan kesehatan, keselamatan, dan di lindungi dari segala keburukan, kedzaliman, marabahaya..🤲🤲🤲",2025-04-22T13:54:31Z,0,semoga prabowo kesehatan keselamatan lindungi keburukan kedzaliman marabahaya,126,77,8
UgywIJkD2JUJa7ELO-14AaABAg,@zimzien,Ternyata 11/100 kebanyakan,2025-04-22T13:30:30Z,0,kebanyakan,26,10,1
UgztManhAfZyE0lByMV4AaABAg,@PENGEMBARA786,"Entah kenapa ya, pak Prabowo yg bicara, ko kening saya yg mengkerut 😢.",2025-04-22T12:33:50Z,1,prabowo bicara kening mengkerut,70,31,4
Ugx7HRBKmH887OxXoFZ4AaABAg,@PENGEMBARA786,Baru sadar saya kl lg mendengar orang lagi berkumur-kumur berbicara 😂😂😂,2025-04-22T12:02:41Z,1,sadar mendengar orang berkumur kumur berbicara,71,46,6
UgxNtBb-h3u5fYTfjS94AaABAg,@emyegeHehe,Udah yappingnya?,2025-04-22T11:48:48Z,3,udah yappingnya,16,15,2
UgyaRTTaauX0qpGxTqh4AaABAg,@evawelia7786,Ya Allah... salut sm kesabaran para jurnalist. Jihad abis ini...  maafkan sdh pegel tp isi nya so so... semangat para jurnalist ! 😂👍,2025-04-22T09:39:34Z,3,allah salut kesabaran jurnalist jihad abis maafkan sdh pegel isi nya semangat jurnalist,132,87,13
UgxN1LqRUSShldo37Sp4AaABAg,@What100M,"Omong doang padahal sudah ngetweet siapa yang korupsi akan dihukum mati eh pas sudah jadi presiden malah tidak sesuai dengan apa yang dibicarakan, mending pindah negara, hidup di negara broken ini percuma gak akan ada hasilnya😊",2025-04-22T09:32:13Z,2,omong doang ngetweet korupsi dihukum mati pas presiden sesuai dibicarakan mending pindah negara hidup negara broken gak hasilnya,227,128,18
Ugy6mafMta4lxMuJSbp4AaABAg,@EciArifianti,"Hampir semua komentar disini sudah mewakilkan pendapat saya😂😭😂 untuk mbak Nana, proud of you mbak❤ 
Dan bu Uni Lubis keren",2025-04-22T08:42:34Z,1,komentar mewakilkan pendapat mbak nana proud you mbak uni lubis keren,122,69,11
Ugw0S1gw8CPxzjVoPxV4AaABAg,@RudiHardani-q4c,❤ Masyaallah subhanallah Alhamdulillah Allahu Akbar aku sudah mendukung sp untuk memajukan negara republik Indonesia ini semoga sang Satrio paningit dapat memakmurkan dan mensejahterakan rakyat Indonesia ini Aamiin semoga bermanfaat untuk kita semua waallaikum salam warahmatullahi wabarokatu Allahu Akbar ❤,2025-04-22T08:38:28Z,0,masyaallah subhanallah alhamdulillah allahu akbar mendukung memajukan negara republik indonesia semoga sang satrio paningit memakmurkan mensejahterakan rakyat indonesia aamiin semoga bermanfaat waallaikum salam warahmatullahi wabarokatu allahu akbar,307,249,27
UgxQMkqL_90YD-Ld1Sd4AaABAg,@RudiHardani-q4c,❤ assalamuallaikum bismillahirrahmanirrahim terimakasih atas informasi dan afirmasi kebaikan boleh Negara itu kaya tapi jgn sampai menyakiti rakyat miskin karena negara yang kaya ada lah negara yang makmur dan sejahtera dan tidak ada lagi rakyat nya yang miskin semoga ini bermanfaat untuk kita semua Aamiin waallaikum salam warahmatullahi wabarokatu Allahu Akbar ❤😊,2025-04-22T08:34:44Z,0,assalamuallaikum bismillahirrahmanirrahim terimakasih informasi afirmasi kebaikan negara kaya jgn menyakiti rakyat miskin negara kaya negara makmur sejahtera rakyat nya miskin semoga bermanfaat aamiin waallaikum salam warahmatullahi wabarokatu allahu akbar,366,256,29
UgztlOfWFY32q0gqCoh4AaABAg,@Foryoutoofriend,kok malah jadi  bosan dengar nya,2025-04-22T08:29:08Z,1,bosan dengar nya,32,16,3
UgzZJ5GYetuh53rSQSV4AaABAg,@MuhammadRizki-gm1cu,"saya menyerah, baru menit 14:42 sudah ngantuk mohon maaf gk bs sampai akhir",2025-04-22T07:33:31Z,0,menyerah menit ngantuk mohon maaf,75,33,5
UgwWnqWW5asP9lXhrMJ4AaABAg,@MisterNdutOfficial,"1:54:37  saya fokus gesture2 pemred *salfok bahasa tubuh dsb 
Semangat pemred  pegang teguh Pilar ke 4 demokrasi 
Sehat2 pak prabowo ..lanjut",2025-04-22T07:26:26Z,1,fokus gesture pemred salfok bahasa tubuh dsb semangat pemred pegang teguh pilar demokrasi sehat prabowo,141,103,15
UgyvQi8nO1DHFae5Uxx4AaABAg,@vascoshot1,"Ibarat jalan 10kilo, jadinya 1000kilo, muter² dulu jawabannya😅",2025-04-22T06:41:55Z,0,jalan kilo kilo muter² jawabannya,62,33,5
UgzNdZhJM9cXKT9NT0N4AaABAg,@owkeydowkey,"Mantap pak prabowo, Gaslightnya luar biasa😅",2025-04-22T04:31:13Z,0,mantap prabowo gaslightnya,43,26,3
UgyX_oMtOHnRd7MuoC14AaABAg,@imams6498,Sehat terus pak Prabowo @prabowo,2025-04-22T03:28:08Z,0,sehat prabowo prabowo,32,21,3
UgzqoUuzMj92fbpuBhh4AaABAg,@mochratno9783,Ingin tahu banget pendapat dari sudut pandang  Bu Najwa Shihab untuk kasus Oci/taman Safari tentang kebiadaban pemilik usaha pada pemain sirkusnya 🙏🏻,2025-04-22T01:01:29Z,0,banget pendapat sudut pandang najwa shihab oci taman safari kebiadaban pemilik usaha pemain sirkusnya,149,101,14
UgwDCw2PD5QURkDBcEp4AaABAg,@surabayaexxis6623,Bangga menjadi pemilih Anies Baswedan,2025-04-21T23:54:10Z,0,bangga pemilih anies baswedan,37,29,4
UgwMkmb-_fPtsWg0ogZ4AaABAg,@kgalihs,"pertanyaan nya sangat bagus-bagus, macam-macam dan detail, jawaban nya sabu, narkoba di bolak-balik doang",2025-04-21T21:16:27Z,0,nya bagus bagus detail nya sabu narkoba bolak doang,105,51,9
Ugya3H1NM2ouuMN8HGd4AaABAg,@muhammadrivaldy9702,"Hiduuupp jokowiiiiii...!!!
Hiduuupp koruptor...hiduuupp   mafiaaa ..hidup 9 naga...!!!
Hidup rakyat melarat....!!!
Muakkk...",2025-04-21T18:26:01Z,0,hiduuupp jokowiiiiii hiduuupp koruptor hiduuupp mafiaaa hidup naga hidup rakyat melarat muakkk,124,94,12
UgzTykaix8xnWlXQsxp4AaABAg,@AgusTasikmalayaAgus-pp3zl,"asalamualaikum yg sya mulyakan dn hormati dn hti fnh doa dn ksih  dn termkasih atas fercrahan yah atas bfa fesiden yg smuah banggakan dn smg ini atas ijn Rido alah bfa bsa ,beli bibit tnaman yg bgus dn ini sngt fenting bgi kita smuah dn bibit yah bgus di tanam di negra kita ini fasti hsil yah baik dn subur dn fufuk yah murah tfi brang yah berkewalitas dn smg ini kedefan yah sukses dn smg cfat ambil hsil yah dn smg kotayah mju fnh syum dn smg warga yah bhgia amin dn smg smuayah alah berikan sht walafiat ,🌹🙏🌹😎💅",2025-04-21T17:21:54Z,0,asalamualaikum sya mulyakan hormati hti fnh doa ksih termkasih fercrahan yah bfa fesiden smuah banggakan smg ijn rido alah bfa bsa beli bibit tnaman bgus sngt fenting bgi smuah bibit yah bgus tanam negra fasti hsil yah subur fufuk yah murah tfi brang yah berkewalitas smg kedefan yah sukses smg cfat ambil hsil yah smg kotayah mju fnh syum smg warga yah bhgia amin smg smuayah alah sht walafiat,514,394,69
UgxYYVqGLzlTHVMbbnB4AaABAg,@satriowirang7308,Presiden cap opoooooo Iki?! 😅😅😅😅😅😅😅😅😅😅 Cocok ancen duet Karo Mulyono. Jayalah negeriku!!!!,2025-04-21T16:58:58Z,0,presiden cap opoooooo iki cocok ancen duet karo mulyono jayalah negeriku,90,72,11
Ugym14nmXyCUMOuWRAR4AaABAg,@andrytanjaya9706,Rapat para gorosei,2025-04-21T16:45:27Z,0,rapat gorosei,18,13,2
Ugy2-CnYv_ymriJqocN4AaABAg,@safirandilaleng8045,Liatlah presiden kt skrg asal bicara alias omon-omon,2025-04-21T16:31:55Z,0,liatlah presiden skrg bicara alias omon omon,52,44,7
UgzNGTyrEbiChxDFwGd4AaABAg,@thegaz2449,"“Apakah Danantara bukan sekadar proyek geopolitik ekonomi, melainkan laboratorium supremasi intelijen komersial yang digagas oleh koalisi diam antara taipan Asia Tenggara, eks-koruptor terputih bernama Thaksin, jaringan shadowbank Silicon Valley, dan dua eks pemimpin dunia dengan legacy unfinished business (Prabowo dan Trump) — di mana seluruh narasi ‘tarif ekspor-impor, lisensi, dan TKDN’ hanyalah cover story untuk melakukan negosiasi barter aset digital dan kepemilikan sovereign wealth fund lintas benua dengan konsekuensi tak terbalas dalam kurs waktu geopolitik?”",2025-04-21T15:13:23Z,0,danantara proyek geopolitik ekonomi laboratorium supremasi intelijen komersial digagas koalisi diam taipan asia tenggara eks koruptor terputih bernama thaksin jaringan shadowbank silicon valley eks pemimpin dunia legacy unfinished business prabowo trump narasi tarif ekspor impor lisensi tkdn cover story negosiasi barter aset digital kepemilikan sovereign wealth fund lintas benua konsekuensi terbalas kurs geopolitik,572,418,53
UgzTqJcQzkRDO1vp4Yp4AaABAg,@IrfaKhafi,Semoga solusi g cuma omon2...aja...,2025-04-21T14:34:51Z,0,semoga solusi omon aja,35,22,4
UgxZvCqin3Xiaeb2KWJ4AaABAg,@hendrasaputraadiko8888,Alhamdulillah 🤲 sehat selalu bapak presiden ku 🥰,2025-04-21T13:32:47Z,0,alhamdulillah sehat presiden,48,28,3
UgwT8eMoeYzRiGoE1aJ4AaABAg,@RizqiPutra-j2q,Koruptor pada tertawa 🤣🤣 . Karna gk ada hukuman mati,2025-04-21T12:07:56Z,0,koruptor tertawa karna hukuman mati,52,35,5
UgyWZppyEULMrk9VPc54AaABAg,@yudistirapratama6816,"menit ke-30 aja udah males nonton nya, dari setiap pendapat nya keliatan beliau pusing jg jawabnya, aneh",2025-04-21T10:14:27Z,0,menit aja udah males nonton nya pendapat nya keliatan beliau pusing aneh,104,72,12
UgyT1ZbFN2IbpStOhVB4AaABAg,@alongmaniafishing,"Desak dpr dan sahkan dulu undang” perampasan aset koruptor dan dimiskinkan pak 
Karena itu landasan utama saat ini yg diperlukan untuk pembuatan undang” selanjutnya 
Percuma dibuat undang” baru atau memitigasi sistem baru 
Karena dasar pengawasan undang” sendiri masih lemah 

Selama undang” perampasan aset dan koruptor dimiskinkan belum di sahkan 
Kebocoran selalu masih besar 
Bahkan badan pengawasanpun berani untuk bermain",2025-04-21T09:08:56Z,2,desak dpr sahkan undang perampasan aset koruptor dimiskinkan landasan utama pembuatan undang undang memitigasi sistem dasar pengawasan undang lemah undang perampasan aset koruptor dimiskinkan sahkan kebocoran badan pengawasanpun berani bermain,427,243,30
UgyK3_QW4tWyxbeSVcV4AaABAg,@sarathalia.s7152,"Luar biasa Pak Prabowo, sehat selalu, diberikan hikmat kebijaksanaan dari Tuhan dalam memimpin negara Indonesia",2025-04-21T06:20:34Z,0,prabowo sehat hikmat kebijaksanaan tuhan memimpin negara indonesia,111,66,8
UgxchKSqtBlt-aM0dRJ4AaABAg,@yuli34347,terimakasih mbak nana sudah menampilkan video ini ke publik saya tidak tahu akan selesai menonton nya atau tidak karena baru di menit 10 saya merasakan reaksi yang sangat luar biasa yaitu ngantuk parah karena dongeng sang pemerintah yang katanya dia bahagia atas kinerja nya,2025-04-21T06:00:46Z,9,terimakasih mbak nana menampilkan video publik selesai menonton nya menit merasakan reaksi ngantuk parah dongeng sang pemerintah bahagia kinerja nya,274,148,20
Ugw99A9bU9kh8nsRc7B4AaABAg,@NoName-r4s8p,"Dari sekian komen, isinya mengkritik cara menjawab presiden, dan... 
Kebanyakan orang yang membela presiden, komennya berada di dalam  komentar orang lain. 

Saya ingin tanya, menit berapa perkataan presiden yang bisa membuat kita bangga??",2025-04-21T05:35:30Z,2,sekian komen isinya mengkritik presiden kebanyakan orang membela presiden komennya komentar orang menit perkataan presiden bangga,239,129,16
UgxEUscCjGWB0BAVlvV4AaABAg,@ovaexa,vibesnya tv 90an bgt,2025-04-21T05:06:03Z,2,vibesnya bgt,20,12,2
UgxixNcXZfOGUh-GMDh4AaABAg,@S_XIAOTING,"Yang di tanya PENCAPAIAN malah ngadongeng ke mana²😅.  

Kebanyakan Ngerumpi pemerintah sekarang.jadi eksekusinya tidak terlihat.",2025-04-21T04:20:23Z,1,pencapaian ngadongeng mana² kebanyakan ngerumpi pemerintah eksekusinya,128,70,7
UgwA84OH4vtrrG3MNkF4AaABAg,@habibhalim-rh5hd,"lama kali 3 jam, sepanjang ini vidio yg bakal gue resume di double folio banyak bgt pasti",2025-04-21T04:12:01Z,0,kali jam vidio gue resume double folio bgt,89,42,8
Ugx_Een0Wxux15oALOB4AaABAg,@AryoSeto,"Diskusi ini sepertinya cocok untuk menjadi tuntunan dzikir dan memohon ampunan, karena selama menonton saya jadi banyak mengucapkan istigfar",2025-04-21T04:04:49Z,0,diskusi cocok tuntunan dzikir memohon ampunan menonton istigfar,140,63,8
UgzlE1wvi6WTEdk2Loh4AaABAg,@NatanLasmidi,Merdeka semagat berjuang untuk bangsa indonesia dengan kerjasama dengan baik,2025-04-21T00:57:11Z,0,merdeka semagat berjuang bangsa indonesia kerjasama,76,51,6
UgyIAvMIZGpPVKXDtwp4AaABAg,@newmindgeneration5678,"Sampai pada pembahasan mengenai hukuman bagi para koruptor, saya kira semua presiden tak bisa berbuat banyak, saya meminjam istilahnya Almarhum Gusdur : ""Tikusnya sudah menguasai lumbung"".",2025-04-20T22:58:46Z,0,pembahasan hukuman koruptor presiden berbuat meminjam istilahnya almarhum gusdur tikusnya menguasai lumbung,188,107,12
UgxjXnHKd-kl0alSo-Z4AaABAg,@SalamaSalama-d1p,"Saya ngantuk nunggu jawaban,, tapi hanya omon omon, sepertinya presiden kita blum tau permasalahan di negriya",2025-04-20T22:31:53Z,0,ngantuk nunggu omon omon presiden blum tau permasalahan negriya,109,63,9
UgwH6_VjZKIvVIfSfzJ4AaABAg,@minidrone30,1:47:58 SUPERSEMAR 😂😂😂😂😂,2025-04-20T21:00:47Z,3,supersemar,24,10,1
Ugz1zfmgtYxtwrV3uKZ4AaABAg,@pampam-tu8hj,Teruskan pak mensejahterakan keluarga KORUPTOR...,2025-04-20T20:06:33Z,0,teruskan mensejahterakan keluarga koruptor,49,42,4
UgwqiCAaFxPdmt8sr4Z4AaABAg,@anitafebri4774,"Males mau nonton, 😅",2025-04-20T19:36:34Z,0,males nonton,19,12,2
UgzGB6fscWZ9ZKqw8e14AaABAg,@wiznurafael3608,Ternyata kosong 😂,2025-04-20T16:48:23Z,0,kosong,17,6,1
UgxSPzO2AGEKVExb-eB4AaABAg,@robbyalamsyah5935,"kalo lu susah tidur, tonton video ini",2025-04-20T16:43:42Z,1,kalo susah tidur tonton video,37,29,5
UgzaOYc6reyJZIZX_3h4AaABAg,@AmiruddinZakaria-q6j,Sy sangat menaruh harapan kpd Bpk Prabowo Subianto sebagai Presiden  . Salah satu programnya berusaha menghilangkan kebodohan & kemiskinan. Sy salah seorg warga Indonesia yg masuk kategori tidak mampu. Yg pernah menerima BLT sebesar 600 rb perbln. Tapi sekarang sudah dihentikan,2025-04-20T16:35:28Z,1,menaruh harapan kpd bpk prabowo subianto presiden salah programnya berusaha menghilangkan kebodohan kemiskinan salah seorg warga indonesia masuk kategori menerima blt perbln dihentikan,278,184,23
UgwqWPdbs7rcFRM-A694AaABAg,@AmiruddinZakaria-q6j,Semoga Pa Prabowo sehat dan sukses dlm menjalankan pemerintahannya,2025-04-20T16:27:36Z,0,semoga prabowo sehat sukses dlm menjalankan pemerintahannya,66,59,7
UgzuC7-5wL-HVWyAoWx4AaABAg,@xiorhamble6495,Balikin 3 jam saya,2025-04-20T16:17:16Z,2,balikin jam,18,11,2
UgyFm5PzvJMvPtdE_AV4AaABAg,@Heriantopardede-d1q,Bagus apanya pak? Nilai rupiah semakin melemah. Bukankah itu artinya ekonomi kita semakin memburuk pak?,2025-04-20T15:24:27Z,0,bagus apanya nilai rupiah melemah ekonomi memburuk,103,50,7
UgwvtDV9favwNW4OMwd4AaABAg,@Heriantopardede-d1q,Bagaimana tentang pajak pak presiden? Tolong di evaluasi lagi lah. Salah satu yg kami sangat keberatan yaitu pajak cukup tinggi dan satu hal lagi masa tunjangan hari raya juga harus potong pajak,2025-04-20T15:19:58Z,0,pajak presiden tolong evaluasi salah keberatan pajak tunjangan raya potong pajak,194,80,11
UgzdxRjSE_vvy7aDOiN4AaABAg,@HudaChoirul-u8w,Bukanya itu Presiden pilihan kalian 🤣,2025-04-20T15:02:50Z,0,bukanya presiden pilihan,37,24,3
Ugy-Yy0FGhPRdFXIfs94AaABAg,@MamasNgapak,cukup 1 kali periode,2025-04-20T14:59:07Z,1,kali periode,20,12,2
UgyD8Mg4IO3p_xQmCDJ4AaABAg,@rifai1892,mul mul mulyono solololo,2025-04-20T13:33:48Z,0,mul mul mulyono solololo,24,24,4
UgxaEKzPnNLGvU5LnG14AaABAg,@gradasisemesta,"Pak masalah pangan itu gak mesti ada campur tangan pemerintah atau negara, terlebih jauh sebelum ada pemerintahan atau negara masyarakat secara individu bisa cari makan. Makanan pokok di setiap daerah juga beda beda, misal di papua sana makan papeda dan umbi umbian seperti singkong dan ubi, sekarang diajak makan nasi sehingga ketergantungan makanan pokok yg bukan budaya mereka.",2025-04-20T12:49:26Z,0,pangan gak mesti campur tangan pemerintah negara pemerintahan negara masyarakat individu cari makan makanan pokok daerah beda beda papua makan papeda umbi umbian singkong ubi diajak makan nasi ketergantungan makanan pokok budaya,380,228,32
UgxEc1PLmVu-VorbKhV4AaABAg,@thoyilexzy1568,"Kenapa 7 orang ini sukses jadi Pemred , ternyata kuncinya bisa selalu menyenangkan dan sabar terhadap orang tua,... mendengar kan kata kata orang tua itu bisa membuat kita sukses.,.. ayo kita simak 3 jam semoga bermanfaat untuk esok mengingat bandingkan beban kita ternyata masih lebih besar beban 7 jurnalis terbaik ini 3 jam gak pingsan termasuk kuat dalam ujian.❤❤❤",2025-04-20T11:49:59Z,0,orang sukses pemred kuncinya menyenangkan sabar orang tua mendengar orang tua sukses ayo simak jam semoga bermanfaat esok bandingkan beban beban jurnalis terbaik jam gak pingsan kuat ujian,368,188,28
UgyunUGOQ5P1xjTJe7B4AaABAg,@MayangSari-k3b,Persis kayak kakek ttngga....certa masa luluuu trussss.  Minta solusi di jawab dongeng 😅😅😅😅😅😅😅,2025-04-20T10:59:56Z,0,persis kayak kakek ttngga certa luluuu trussss solusi dongeng,94,61,9
UgxRtDh0L01DRI267bF4AaABAg,@Lambangs16,Menyesal kmaren nyoblos situ....,2025-04-20T09:55:12Z,0,menyesal kmaren nyoblos situ,32,28,4
UgyJpiyPoh5-jElb_Q54AaABAg,@FlashHight,yang komen kebanyakan buzzee tanpa melihat video secara full 😂,2025-04-20T08:46:42Z,0,komen kebanyakan buzzee video full,62,34,5
Ugwvtx_F2lv9GOv49_F4AaABAg,@sonysaputra6600,anjr*t supersemar 😂,2025-04-20T08:16:57Z,0,anjr supersemar,19,15,2
UgwPZlrW9CVsMzQEQkl4AaABAg,@firliardyansyah5132,Kualitas jawabannya kaya bapa bapa pos ronda,2025-04-20T08:12:34Z,0,kualitas jawabannya kaya bapa bapa pos ronda,44,44,7
Ugyw7kPZ3HrN4CtLBS54AaABAg,@noviseftiani4043,"55.46 rusuh aja lu ga dengerin maunya rakyat apalagi ga bersuara sama sekali, dari bahasanya playing victim banget",2025-04-20T07:36:11Z,1,rusuh aja dengerin maunya rakyat bersuara bahasanya playing victim banget,114,73,10
Ugz1tgvIik1huDkppHF4AaABAg,@AsepSahrodin,Assalamualaikum... Mbak Najwa Shihab. Saya mau minta tolong ke pak Prabowo. Tolong bagai mana cara penyampaiannya. Saya butuh sekali pertolongan pak Prabowo 🙏🏻🙏🏻🙏🏻,2025-04-20T07:15:11Z,0,assalamualaikum mbak najwa shihab tolong prabowo tolong penyampaiannya butuh pertolongan prabowo,163,96,11
UgwDBUAfCYykUKCVX754AaABAg,@maheshardhana831,"Kami msh suka puasa Pak, Krn tdk ada yg bs dimakan...",2025-04-20T07:07:45Z,0,msh suka puasa krn tdk dimakan,53,30,6
UgyasvdzQFQ2CkZJ-K94AaABAg,@agunglameng4250,dongeng tidur terbaik 2025,2025-04-20T07:07:31Z,1,dongeng tidur terbaik,26,21,3
UgwJ_hbwysaU8ljkD0B4AaABAg,@agunglameng4250,"3,5 jam gak ada intinya. gak menjawab kegelisahan rakyat. luar biasa memang",2025-04-20T07:06:06Z,1,jam gak intinya gak kegelisahan rakyat,75,38,6
UgxDIC4cjrsEVwHJeWt4AaABAg,@channelduniainiberputar12r51,OMON OMON,2025-04-20T07:05:51Z,0,omon omon,9,9,2
UgxzwjUm7qGZC05XW914AaABAg,@vonnidita6059,Ngomong aja susah banget ni orang. Kebanyakan eeeee,2025-04-20T06:44:56Z,2,ngomong aja susah banget orang kebanyakan eeeee,51,47,7
